SequenceID	ClusterID
seq_54234	12696
seq_54235	7528
seq_54236	990
seq_54237	10208
seq_54238	6947
seq_54239	6863
seq_5424	3302
seq_54240	9179
seq_54241	2982
seq_54242	9264
seq_54243	12697
seq_54244	5937
seq_54245	915
seq_54246	526
seq_54247	341
seq_54248	527
seq_54249	1365
seq_5425	3303
seq_54250	31
seq_54251	31
seq_54252	31
seq_54253	10271
seq_54254	11568
seq_54255	2184
seq_54256	10574
seq_54257	918
seq_54258	3432
seq_54259	8108
seq_5426	3038
seq_54260	2166
seq_54261	9722
seq_54262	7192
seq_54263	12698
seq_54264	8828
seq_54265	10615
seq_54266	8829
seq_54267	344
seq_54268	12699
seq_54269	12699
seq_5427	83
seq_54270	10674
seq_54271	5100
seq_54272	9982
seq_54273	113
seq_54274	11093
seq_54275	12066
seq_54276	2186
seq_54277	114
seq_54278	10283
seq_54279	47
seq_5428	3304
seq_54280	2723
seq_54281	743
seq_54282	11477
seq_54283	5176
seq_54284	5186
seq_54285	12070
seq_54286	6914
seq_54287	11963
seq_54288	10290
seq_54289	925
seq_5429	3305
seq_54290	4062
seq_54291	12700
seq_54292	12701
seq_54293	12702
seq_54294	3259
seq_54295	4605
seq_54296	12703
seq_54297	607
seq_54298	11771
seq_54299	11444
seq_543	422
seq_5430	3039
seq_54300	5221
seq_54301	11570
seq_54302	9019
seq_54303	4329
seq_54304	12704
seq_54305	3275
seq_54306	9073
seq_54307	2201
seq_54308	11209
seq_54309	1567
seq_5431	953
seq_54310	352
seq_54311	12705
seq_54312	9471
seq_54313	4151
seq_54314	2730
seq_54315	9472
seq_54316	10602
seq_54317	1168
seq_54318	9473
seq_54319	9276
seq_5432	3306
seq_54320	6726
seq_54321	11024
seq_54322	9062
seq_54323	10372
seq_54324	12706
seq_54325	3454
seq_54326	708
seq_54327	6268
seq_54328	12707
seq_54329	9238
seq_5433	1550
seq_54330	9238
seq_54331	9694
seq_54332	2228
seq_54333	3482
seq_54334	5424
seq_54335	5427
seq_54336	12708
seq_54337	1691
seq_54338	12709
seq_54339	615
seq_5434	954
seq_54340	10132
seq_54341	12710
seq_54342	9542
seq_54343	4764
seq_54344	704
seq_54345	6728
seq_54346	1759
seq_54347	12711
seq_54348	12712
seq_54349	12713
seq_5435	211
seq_54350	10499
seq_54351	10500
seq_54352	11278
seq_54353	10807
seq_54354	736
seq_54355	9858
seq_54356	10144
seq_54357	9559
seq_54358	12007
seq_54359	1434
seq_5436	3306
seq_54360	10146
seq_54361	740
seq_54362	954
seq_54363	2250
seq_54364	2252
seq_54365	3316
seq_54366	3891
seq_54367	1552
seq_54368	3891
seq_54369	12714
seq_5437	1550
seq_54370	10315
seq_54371	11046
seq_54372	3665
seq_54373	9571
seq_54374	47
seq_54375	12715
seq_54376	47
seq_54377	12314
seq_54378	10804
seq_54379	3310
seq_5438	211
seq_54380	6024
seq_54381	6989
seq_54382	12716
seq_54383	8232
seq_54384	1179
seq_54385	10165
seq_54386	366
seq_54387	12717
seq_54388	9703
seq_54389	9284
seq_5439	2254
seq_54390	9704
seq_54391	1876
seq_54392	1176
seq_54393	1561
seq_54394	12718
seq_54395	5282
seq_54396	9059
seq_54397	2753
seq_54398	11663
seq_54399	11756
seq_544	178
seq_5440	1822
seq_54400	10866
seq_54401	4349
seq_54402	11056
seq_54403	11056
seq_54404	835
seq_54405	12719
seq_54406	3825
seq_54407	10351
seq_54408	4243
seq_54409	9240
seq_5441	2977
seq_54410	10195
seq_54411	10066
seq_54412	10886
seq_54413	6045
seq_54414	10325
seq_54415	1959
seq_54416	5718
seq_54417	9615
seq_54418	3882
seq_54419	8139
seq_5442	3307
seq_54420	12409
seq_54421	2883
seq_54422	12720
seq_54423	840
seq_54424	5750
seq_54425	11164
seq_54426	11364
seq_54427	12721
seq_54428	12722
seq_54429	10217
seq_5443	531
seq_54430	12393
seq_54431	853
seq_54432	9714
seq_54433	119
seq_54434	10332
seq_54435	11078
seq_54436	11673
seq_54437	2765
seq_54438	12723
seq_54439	9079
seq_5444	261
seq_54440	2308
seq_54441	2308
seq_54442	2308
seq_54443	2312
seq_54444	8142
seq_54445	1006
seq_54446	2772
seq_54447	12724
seq_54448	9650
seq_54449	3045
seq_5445	3308
seq_54450	2765
seq_54451	979
seq_54452	4299
seq_54453	2124
seq_54454	9388
seq_54455	12725
seq_54456	382
seq_54457	10259
seq_54458	11768
seq_54459	159
seq_5446	47
seq_54460	11385
seq_54461	9868
seq_54462	2314
seq_54463	4301
seq_54464	12726
seq_54465	4305
seq_54466	11104
seq_54467	384
seq_54468	113
seq_54469	10512
seq_5447	47
seq_54470	9072
seq_54471	5302
seq_54472	9741
seq_54473	995
seq_54474	9871
seq_54475	6485
seq_54476	11481
seq_54477	9274
seq_54478	12727
seq_54479	1552
seq_5448	263
seq_54480	9482
seq_54481	6485
seq_54482	4327
seq_54483	4329
seq_54484	12728
seq_54485	2355
seq_54486	81
seq_54487	12729
seq_54488	9966
seq_54489	46
seq_5449	3309
seq_54490	6006
seq_54491	12730
seq_54492	10507
seq_54493	365
seq_54494	12731
seq_54495	12732
seq_54496	12733
seq_54497	11486
seq_54498	11430
seq_54499	12734
seq_545	423
seq_5450	3277
seq_54500	4238
seq_54501	6501
seq_54502	12735
seq_54503	12736
seq_54504	4356
seq_54505	6120
seq_54506	1
seq_54507	11389
seq_54508	9083
seq_54509	4808
seq_5451	3310
seq_54510	2023
seq_54511	9736
seq_54512	9715
seq_54513	2485
seq_54514	979
seq_54515	10361
seq_54516	10073
seq_54517	4312
seq_54518	11104
seq_54519	7619
seq_5452	3145
seq_54520	846
seq_54521	12737
seq_54522	4146
seq_54523	12738
seq_54524	12739
seq_54525	2360
seq_54526	6883
seq_54527	11099
seq_54528	10359
seq_54529	10363
seq_5453	3311
seq_54530	4382
seq_54531	3827
seq_54532	2404
seq_54533	12740
seq_54534	11493
seq_54535	11111
seq_54536	12741
seq_54537	2403
seq_54538	390
seq_54539	12742
seq_5454	3312
seq_54540	4415
seq_54541	9736
seq_54542	9305
seq_54543	10
seq_54544	4400
seq_54545	12743
seq_54546	11114
seq_54547	4328
seq_54548	12744
seq_54549	1612
seq_5455	765
seq_54550	2411
seq_54551	9086
seq_54552	12745
seq_54553	2476
seq_54554	4412
seq_54555	1048
seq_54556	12746
seq_54557	1143
seq_54558	9086
seq_54559	11785
seq_5456	3313
seq_54560	4418
seq_54561	2197
seq_54562	2404
seq_54563	12747
seq_54564	5769
seq_54565	9790
seq_54566	1572
seq_54567	9767
seq_54568	11391
seq_54569	1062
seq_5457	3314
seq_54570	12748
seq_54571	12749
seq_54572	6654
seq_54573	3914
seq_54574	12183
seq_54575	4428
seq_54576	4528
seq_54577	8174
seq_54578	10375
seq_54579	2439
seq_5458	3315
seq_54580	136
seq_54581	5333
seq_54582	12750
seq_54583	10487
seq_54584	6946
seq_54585	12751
seq_54586	7927
seq_54587	4397
seq_54588	425
seq_54589	9090
seq_5459	2555
seq_54590	226
seq_54591	9375
seq_54592	227
seq_54593	651
seq_54594	9626
seq_54595	11217
seq_54596	3394
seq_54597	2461
seq_54598	9758
seq_54599	7004
seq_546	424
seq_5460	3312
seq_54600	3397
seq_54601	9311
seq_54602	6209
seq_54603	11144
seq_54604	4538
seq_54605	964
seq_54606	10402
seq_54607	12752
seq_54608	12753
seq_54609	6893
seq_5461	3316
seq_54610	10082
seq_54611	4691
seq_54612	12754
seq_54613	9348
seq_54614	4505
seq_54615	4411
seq_54616	10698
seq_54617	2419
seq_54618	11434
seq_54619	1049
seq_5462	3317
seq_54620	12755
seq_54621	1626
seq_54622	10234
seq_54623	6224
seq_54624	4415
seq_54625	4415
seq_54626	12756
seq_54627	6231
seq_54628	7145
seq_54629	7145
seq_5463	1086
seq_54630	10401
seq_54631	2798
seq_54632	11154
seq_54633	9182
seq_54634	4421
seq_54635	2490
seq_54636	11435
seq_54637	10499
seq_54638	3929
seq_54639	1216
seq_5464	366
seq_54640	4773
seq_54641	218
seq_54642	12757
seq_54643	4778
seq_54644	11280
seq_54645	11299
seq_54646	2755
seq_54647	7199
seq_54648	4494
seq_54649	9317
seq_5465	2029
seq_54650	11391
seq_54651	4496
seq_54652	11500
seq_54653	4808
seq_54654	12758
seq_54655	2497
seq_54656	2803
seq_54657	4497
seq_54658	9318
seq_54659	7069
seq_5466	266
seq_54660	2822
seq_54661	4518
seq_54662	2832
seq_54663	6739
seq_54664	2842
seq_54665	4428
seq_54666	12759
seq_54667	1224
seq_54668	1224
seq_54669	1728
seq_5467	1860
seq_54670	8889
seq_54671	10716
seq_54672	11177
seq_54673	11131
seq_54674	9308
seq_54675	11177
seq_54676	2837
seq_54677	4528
seq_54678	9778
seq_54679	11179
seq_5468	3318
seq_54680	2433
seq_54681	11231
seq_54682	6280
seq_54683	470
seq_54684	11793
seq_54685	11330
seq_54686	1068
seq_54687	6167
seq_54688	1648
seq_54689	1260
seq_5469	2269
seq_54690	12760
seq_54691	11185
seq_54692	4435
seq_54693	10417
seq_54694	6292
seq_54695	11189
seq_54696	10066
seq_54697	12761
seq_54698	137
seq_54699	382
seq_547	425
seq_5470	3319
seq_54700	2484
seq_54701	12762
seq_54702	1291
seq_54703	12763
seq_54704	10575
seq_54705	2545
seq_54706	4577
seq_54707	12764
seq_54708	4578
seq_54709	10575
seq_5471	1229
seq_54710	12765
seq_54711	5949
seq_54712	10730
seq_54713	5952
seq_54714	1347
seq_54715	10377
seq_54716	9022
seq_54717	5057
seq_54718	5063
seq_54719	11377
seq_5472	3320
seq_54720	12766
seq_54721	10931
seq_54722	665
seq_54723	9190
seq_54724	709
seq_54725	3
seq_54726	12767
seq_54727	11822
seq_54728	1089
seq_54729	3136
seq_5473	483
seq_54730	3141
seq_54731	3141
seq_54732	12768
seq_54733	3149
seq_54734	2999
seq_54735	1657
seq_54736	3444
seq_54737	12555
seq_54738	11454
seq_54739	12769
seq_5474	3320
seq_54740	9896
seq_54741	2172
seq_54742	1495
seq_54743	9898
seq_54744	2584
seq_54745	6694
seq_54746	12770
seq_54747	1523
seq_54748	4310
seq_54749	12771
seq_5475	25
seq_54750	10435
seq_54751	6323
seq_54752	12772
seq_54753	3425
seq_54754	12130
seq_54755	10153
seq_54756	3306
seq_54757	162
seq_54758	9478
seq_54759	10382
seq_5476	961
seq_54760	9801
seq_54761	1103
seq_54762	1990
seq_54763	9012
seq_54764	11614
seq_54765	142
seq_54766	1166
seq_54767	12773
seq_54768	1620
seq_54769	857
seq_5477	3320
seq_54770	857
seq_54771	10444
seq_54772	10527
seq_54773	3407
seq_54774	3454
seq_54775	10385
seq_54776	12774
seq_54777	10097
seq_54778	671
seq_54779	9520
seq_5478	3321
seq_54780	9521
seq_54781	2865
seq_54782	235
seq_54783	5302
seq_54784	3462
seq_54785	9702
seq_54786	1234
seq_54787	9816
seq_54788	10763
seq_54789	1451
seq_5479	783
seq_54790	5474
seq_54791	2526
seq_54792	10451
seq_54793	5804
seq_54794	3538
seq_54795	10528
seq_54796	6333
seq_54797	1222
seq_54798	12775
seq_54799	1743
seq_548	426
seq_5480	3322
seq_54800	1743
seq_54801	2152
seq_54802	10452
seq_54803	6206
seq_54804	5806
seq_54805	2867
seq_54806	12776
seq_54807	738
seq_54808	560
seq_54809	9192
seq_5481	1533
seq_54810	9047
seq_54811	12777
seq_54812	12778
seq_54813	10457
seq_54814	12141
seq_54815	9569
seq_54816	9634
seq_54817	12779
seq_54818	12780
seq_54819	3680
seq_5482	95
seq_54820	12142
seq_54821	4666
seq_54822	11235
seq_54823	9827
seq_54824	3711
seq_54825	12781
seq_54826	12782
seq_54827	12783
seq_54828	1240
seq_54829	9635
seq_5483	2590
seq_54830	9832
seq_54831	788
seq_54832	3753
seq_54833	10005
seq_54834	12784
seq_54835	12785
seq_54836	3769
seq_54837	11841
seq_54838	9835
seq_54839	11512
seq_5484	3323
seq_54840	2929
seq_54841	3813
seq_54842	678
seq_54843	12786
seq_54844	4691
seq_54845	5695
seq_54846	9519
seq_54847	487
seq_54848	9349
seq_54849	8588
seq_5485	3324
seq_54850	4702
seq_54851	6903
seq_54852	12787
seq_54853	2286
seq_54854	2672
seq_54855	2073
seq_54856	2
seq_54857	1136
seq_54858	1136
seq_54859	9250
seq_5486	3325
seq_54860	12788
seq_54861	2009
seq_54862	86
seq_54863	138
seq_54864	10474
seq_54865	2025
seq_54866	1048
seq_54867	12789
seq_54868	6704
seq_54869	11342
seq_5487	3326
seq_54870	10224
seq_54871	7738
seq_54872	73
seq_54873	11917
seq_54874	3953
seq_54875	4716
seq_54876	12790
seq_54877	5427
seq_54878	0
seq_54879	9246
seq_5488	3147
seq_54880	9844
seq_54881	3990
seq_54882	4891
seq_54883	12791
seq_54884	12792
seq_54885	4013
seq_54886	678
seq_54887	11705
seq_54888	12793
seq_54889	10237
seq_5489	759
seq_54890	2708
seq_54891	1281
seq_54892	12794
seq_54893	12795
seq_54894	10956
seq_54895	12189
seq_54896	12796
seq_54897	11357
seq_54898	11508
seq_54899	2712
seq_549	187
seq_5490	760
seq_54900	12797
seq_54901	10263
seq_54902	6433
seq_54903	10534
seq_54904	12798
seq_54905	2172
seq_54906	4113
seq_54907	12799
seq_54908	2180
seq_54909	114
seq_5491	278
seq_54910	1161
seq_54911	7537
seq_54912	12800
seq_54913	6914
seq_54914	9026
seq_54915	4006
seq_54916	12801
seq_54917	12802
seq_54918	2895
seq_54919	465
seq_5492	3327
seq_54920	2823
seq_54921	12803
seq_54922	12803
seq_54923	4013
seq_54924	9764
seq_54925	5440
seq_54926	2223
seq_54927	152
seq_54928	7560
seq_54929	12169
seq_5493	631
seq_54930	12170
seq_54931	12804
seq_54932	5995
seq_54933	11164
seq_54934	12805
seq_54935	6
seq_54936	4766
seq_54937	4485
seq_54938	2254
seq_54939	7887
seq_5494	2285
seq_54940	48
seq_54941	7752
seq_54942	7777
seq_54943	1180
seq_54944	4227
seq_54945	12806
seq_54946	12807
seq_54947	877
seq_54948	12808
seq_54949	369
seq_5495	963
seq_54950	9531
seq_54951	4024
seq_54952	6240
seq_54953	10333
seq_54954	11395
seq_54955	2762
seq_54956	4264
seq_54957	3510
seq_54958	2306
seq_54959	9079
seq_5496	3328
seq_54960	2493
seq_54961	2493
seq_54962	2768
seq_54963	4789
seq_54964	4791
seq_54965	2778
seq_54966	158
seq_54967	27
seq_54968	11164
seq_54969	12809
seq_5497	352
seq_54970	1175
seq_54971	11079
seq_54972	11079
seq_54973	6845
seq_54974	4907
seq_54975	9916
seq_54976	6601
seq_54977	12096
seq_54978	12096
seq_54979	12173
seq_5498	447
seq_54980	9114
seq_54981	161
seq_54982	9360
seq_54983	12810
seq_54984	12811
seq_54985	4334
seq_54986	12812
seq_54987	7610
seq_54988	10539
seq_54989	10968
seq_5499	3329
seq_54990	1265
seq_54991	3519
seq_54992	12813
seq_54993	1999
seq_54994	10248
seq_54995	4360
seq_54996	9930
seq_54997	9736
seq_54998	11102
seq_54999	9301
seq_55	33
seq_550	427
seq_5500	2780
seq_55000	2380
seq_55001	704
seq_55002	704
seq_55003	4373
seq_55004	1202
seq_55005	2800
seq_55006	9919
seq_55007	2809
seq_55008	2104
seq_55009	4395
seq_5501	1
seq_55010	1204
seq_55011	6925
seq_55012	7628
seq_55013	10250
seq_55014	12814
seq_55015	9537
seq_55016	11448
seq_55017	9205
seq_55018	7927
seq_55019	6464
seq_5502	2296
seq_55020	10127
seq_55021	9098
seq_55022	5878
seq_55023	1040
seq_55024	7638
seq_55025	11139
seq_55026	5481
seq_55027	12815
seq_55028	3529
seq_55029	9827
seq_5503	930
seq_55030	2477
seq_55031	9647
seq_55032	9921
seq_55033	12816
seq_55034	705
seq_55035	1057
seq_55036	2822
seq_55037	9320
seq_55038	2110
seq_55039	9315
seq_5504	930
seq_55040	12817
seq_55041	7853
seq_55042	12818
seq_55043	2499
seq_55044	4049
seq_55045	4050
seq_55046	324
seq_55047	3535
seq_55048	4526
seq_55049	11376
seq_5505	2297
seq_55050	4538
seq_55051	6298
seq_55052	6259
seq_55053	3422
seq_55054	12819
seq_55055	12820
seq_55056	10546
seq_55057	1274
seq_55058	4855
seq_55059	9327
seq_5506	3280
seq_55060	186
seq_55061	7212
seq_55062	327
seq_55063	1161
seq_55064	9068
seq_55065	168
seq_55066	12523
seq_55067	10502
seq_55068	12821
seq_55069	12822
seq_5507	179
seq_55070	650
seq_55071	12823
seq_55072	4601
seq_55073	8279
seq_55074	2585
seq_55075	1731
seq_55076	11312
seq_55077	10543
seq_55078	10
seq_55079	12824
seq_5508	535
seq_55080	9812
seq_55081	6341
seq_55082	10448
seq_55083	4870
seq_55084	1275
seq_55085	10528
seq_55086	4
seq_55087	12825
seq_55088	9119
seq_55089	2867
seq_5509	25
seq_55090	9028
seq_55091	10787
seq_55092	10982
seq_55093	10389
seq_55094	10159
seq_55095	9903
seq_55096	3711
seq_55097	12826
seq_55098	12827
seq_55099	7022
seq_551	428
seq_5510	3281
seq_55100	9834
seq_55101	2879
seq_55102	11320
seq_55103	12828
seq_55104	11323
seq_55105	12829
seq_55106	9548
seq_55107	1249
seq_55108	0
seq_55109	331
seq_5511	17
seq_55110	11328
seq_55111	12830
seq_55112	12831
seq_55113	4891
seq_55114	6580
seq_55115	150
seq_55116	10459
seq_55117	9847
seq_55118	12832
seq_55119	4795
seq_5512	3330
seq_55120	8294
seq_55121	9396
seq_55122	4066
seq_55123	6449
seq_55124	9928
seq_55125	7725
seq_55126	12833
seq_55127	244
seq_55128	6596
seq_55129	6596
seq_5513	17
seq_55130	5254
seq_55131	2898
seq_55132	6462
seq_55133	10501
seq_55134	164
seq_55135	6937
seq_55136	493
seq_55137	9863
seq_55138	9867
seq_55139	901
seq_5514	17
seq_55140	12834
seq_55141	1264
seq_55142	4805
seq_55143	10540
seq_55144	11514
seq_55145	9930
seq_55146	363
seq_55147	1281
seq_55148	4955
seq_55149	12518
seq_5515	856
seq_55150	12204
seq_55151	137
seq_55152	12218
seq_55153	7212
seq_55154	168
seq_55155	12835
seq_55156	1288
seq_55157	12836
seq_55158	7229
seq_55159	12837
seq_5516	3331
seq_55160	12838
seq_55161	12839
seq_55162	2877
seq_55163	11347
seq_55164	10263
seq_55165	9914
seq_55166	487
seq_55167	7218
seq_55168	11513
seq_55169	109
seq_5517	309
seq_55170	9125
seq_55171	12206
seq_55172	2936
seq_55173	8648
seq_55174	9916
seq_55175	9128
seq_55176	11514
seq_55177	4790
seq_55178	9550
seq_55179	500
seq_5518	3332
seq_55180	4087
seq_55181	1261
seq_55182	9667
seq_55183	9401
seq_55184	1282
seq_55185	1216
seq_55186	12840
seq_55187	2923
seq_55188	12841
seq_55189	12842
seq_5519	3333
seq_55190	10547
seq_55191	12843
seq_55192	5520
seq_55193	418
seq_55194	12215
seq_55195	9398
seq_55196	1293
seq_55197	12844
seq_55198	12845
seq_55199	170
seq_552	429
seq_5520	3334
seq_55200	8315
seq_5521	2315
seq_5522	3335
seq_5523	3336
seq_5524	2591
seq_5525	378
seq_5526	3337
seq_5527	2327
seq_5528	2333
seq_5529	1885
seq_553	430
seq_5530	2593
seq_5531	3338
seq_5532	3339
seq_5533	113
seq_5534	3340
seq_5535	3341
seq_5536	3342
seq_5537	3343
seq_5538	3344
seq_5539	3345
seq_554	431
seq_5540	1836
seq_5541	932
seq_5542	3346
seq_5543	3347
seq_5544	3348
seq_5545	3349
seq_5546	3350
seq_5547	3351
seq_5548	3352
seq_5549	996
seq_555	432
seq_5550	1837
seq_5551	3353
seq_5552	3354
seq_5553	3048
seq_5554	3049
seq_5555	81
seq_5556	1780
seq_5557	3355
seq_5558	941
seq_5559	1977
seq_556	433
seq_5560	1886
seq_5561	2358
seq_5562	91
seq_5563	1378
seq_5564	1838
seq_5565	2206
seq_5566	2361
seq_5567	178
seq_5568	3356
seq_5569	1000
seq_557	194
seq_5570	3357
seq_5571	3358
seq_5572	1009
seq_5573	3359
seq_5574	3360
seq_5575	11
seq_5576	3361
seq_5577	1002
seq_5578	3362
seq_5579	996
seq_558	333
seq_5580	2321
seq_5581	781
seq_5582	3363
seq_5583	3364
seq_5584	3365
seq_5585	2349
seq_5586	2350
seq_5587	3366
seq_5588	3367
seq_5589	3368
seq_559	228
seq_5590	2211
seq_5591	3369
seq_5592	67
seq_5593	3370
seq_5594	766
seq_5595	3371
seq_5596	3372
seq_5597	2395
seq_5598	3051
seq_5599	767
seq_56	34
seq_560	434
seq_5600	3373
seq_5601	3374
seq_5602	2413
seq_5603	1442
seq_5604	388
seq_5605	3375
seq_5606	3376
seq_5607	41
seq_5608	41
seq_5609	3377
seq_561	435
seq_5610	1021
seq_5611	3378
seq_5612	1230
seq_5613	3379
seq_5614	343
seq_5615	1844
seq_5616	3380
seq_5617	2421
seq_5618	3381
seq_5619	3382
seq_562	436
seq_5620	2426
seq_5621	3383
seq_5622	3384
seq_5623	3066
seq_5624	3385
seq_5625	3386
seq_5626	2439
seq_5627	572
seq_5628	3387
seq_5629	2983
seq_563	437
seq_5630	3388
seq_5631	1385
seq_5632	3054
seq_5633	2216
seq_5634	3389
seq_5635	3390
seq_5636	3391
seq_5637	3392
seq_5638	3393
seq_5639	402
seq_564	438
seq_5640	3394
seq_5641	3395
seq_5642	2611
seq_5643	401
seq_5644	3396
seq_5645	1041
seq_5646	1116
seq_5647	3397
seq_5648	2219
seq_5649	3398
seq_565	439
seq_5650	3399
seq_5651	434
seq_5652	3326
seq_5653	2596
seq_5654	3400
seq_5655	3401
seq_5656	3402
seq_5657	3403
seq_5658	3404
seq_5659	1535
seq_566	440
seq_5660	3405
seq_5661	3406
seq_5662	143
seq_5663	3407
seq_5664	3408
seq_5665	3409
seq_5666	218
seq_5667	3410
seq_5668	218
seq_5669	218
seq_567	441
seq_5670	18
seq_5671	2752
seq_5672	3411
seq_5673	3412
seq_5674	2765
seq_5675	2597
seq_5676	3413
seq_5677	3414
seq_5678	3414
seq_5679	770
seq_568	442
seq_5680	1197
seq_5681	3415
seq_5682	3416
seq_5683	3417
seq_5684	3418
seq_5685	1851
seq_5686	3419
seq_5687	2806
seq_5688	3420
seq_5689	3421
seq_569	443
seq_5690	2506
seq_5691	2512
seq_5692	3422
seq_5693	3423
seq_5694	3424
seq_5695	1516
seq_5696	133
seq_5697	771
seq_5698	936
seq_5699	3425
seq_57	35
seq_570	444
seq_5700	3426
seq_5701	3427
seq_5702	1888
seq_5703	2530
seq_5704	3428
seq_5705	2532
seq_5706	3429
seq_5707	3430
seq_5708	793
seq_5709	3431
seq_571	445
seq_5710	2600
seq_5711	2536
seq_5712	3067
seq_5713	3432
seq_5714	3433
seq_5715	1108
seq_5716	1289
seq_5717	181
seq_5718	3434
seq_5719	3435
seq_572	446
seq_5720	1344
seq_5721	937
seq_5722	3436
seq_5723	1366
seq_5724	1086
seq_5725	3046
seq_5726	3437
seq_5727	2267
seq_5728	3438
seq_5729	3439
seq_573	447
seq_5730	2559
seq_5731	185
seq_5732	186
seq_5733	2987
seq_5734	3105
seq_5735	1420
seq_5736	2462
seq_5737	1088
seq_5738	2561
seq_5739	3133
seq_574	448
seq_5740	10
seq_5741	3440
seq_5742	609
seq_5743	3441
seq_5744	1889
seq_5745	794
seq_5746	577
seq_5747	3442
seq_5748	3179
seq_5749	3443
seq_575	128
seq_5750	3444
seq_5751	2571
seq_5752	1459
seq_5753	773
seq_5754	1091
seq_5755	3445
seq_5756	85
seq_5757	666
seq_5758	3446
seq_5759	666
seq_576	449
seq_5760	1857
seq_5761	1109
seq_5762	545
seq_5763	597
seq_5764	2223
seq_5765	3158
seq_5766	2583
seq_5767	3447
seq_5768	605
seq_5769	2605
seq_577	234
seq_5770	3448
seq_5771	2224
seq_5772	3070
seq_5773	3449
seq_5774	3071
seq_5775	3450
seq_5776	1100
seq_5777	1560
seq_5778	3451
seq_5779	3452
seq_578	305
seq_5780	3453
seq_5781	1392
seq_5782	3454
seq_5783	51
seq_5784	3455
seq_5785	3456
seq_5786	2602
seq_5787	3457
seq_5788	1125
seq_5789	1446
seq_579	450
seq_5790	85
seq_5791	672
seq_5792	2226
seq_5793	3458
seq_5794	1783
seq_5795	1110
seq_5796	1110
seq_5797	3459
seq_5798	231
seq_5799	1667
seq_58	17
seq_580	451
seq_5800	1859
seq_5801	938
seq_5802	686
seq_5803	3460
seq_5804	3461
seq_5805	1694
seq_5806	3462
seq_5807	3463
seq_5808	3464
seq_5809	52
seq_581	302
seq_5810	3465
seq_5811	2619
seq_5812	1394
seq_5813	3466
seq_5814	307
seq_5815	1661
seq_5816	3467
seq_5817	779
seq_5818	1454
seq_5819	3468
seq_582	452
seq_5820	3469
seq_5821	2733
seq_5822	674
seq_5823	1819
seq_5824	2608
seq_5825	3470
seq_5826	3079
seq_5827	1448
seq_5828	3471
seq_5829	3472
seq_583	453
seq_5830	3473
seq_5831	3474
seq_5832	546
seq_5833	3475
seq_5834	3476
seq_5835	3477
seq_5836	2228
seq_5837	3478
seq_5838	1897
seq_5839	3479
seq_584	454
seq_5840	798
seq_5841	547
seq_5842	3480
seq_5843	3481
seq_5844	3482
seq_5845	3483
seq_5846	3484
seq_5847	920
seq_5848	3485
seq_5849	3164
seq_585	455
seq_5850	667
seq_5851	2003
seq_5852	3486
seq_5853	3487
seq_5854	1537
seq_5855	3165
seq_5856	3488
seq_5857	454
seq_5858	3489
seq_5859	3489
seq_586	456
seq_5860	144
seq_5861	2610
seq_5862	871
